-1.446600079536438,0.07011114805936813,0.9353093504905701,0.07088962942361832,0.013496892526745796,-0.9595485925674438,0.27213823795318604,-0.5003849864006042,0.16940318048000336,-0.6262989044189453,0.13235534727573395,-0.12741398811340332,-0.04098083823919296,-0.28931549191474915,-0.20285983383655548,0.5932629704475403,0.1148834079504013,-0.14462240040302277,0.2527753710746765,0.025458844378590584,0.05006173998117447,0.19590680301189423,0.4675925672054291,0.17225277423858643,0.4468187093734741,-0.5950241684913635,-0.17281100153923035,-0.12552151083946228,0.3073894679546356,-1.255235195159912
-1.4438602924346924,0.04829864203929901,0.9282462000846863,0.06257402896881104,0.027662094682455063,-0.9661934971809387,0.24857506155967712,-0.4387359917163849,0.22194091975688934,-0.6117186546325684,0.052000001072883606,-0.08508158475160599,-0.04184146970510483,-0.27809739112854004,-0.18966549634933472,0.5735117793083191,0.10517065972089767,-0.14796561002731323,0.26312264800071716,0.05928460508584976,0.05587358772754669,0.20867308974266052,0.47611474990844727,0.15899600088596344,0.4484008848667145,-0.6673709154129028,-0.15907642245292664,-0.11487841606140137,0.2678298354148865,-1.171661376953125
-1.4313091039657593,0.005625474266707897,0.9280868172645569,0.0571439191699028,0.03067207522690296,-0.9750781059265137,0.21217089891433716,-0.36381787061691284,0.2287355661392212,-0.44711071252822876,0.052000001072883606,-0.10275600105524063,-0.20815448462963104,-0.3255769610404968,-0.20362389087677002,0.5537606477737427,0.13955353200435638,-0.11886168271303177,0.29437413811683655,0.06559085845947266,0.06999681144952774,0.18145261704921722,0.44001221656799316,0.1280992329120636,0.4498045742511749,-0.7854764461517334,-0.17351529002189636,-0.10335692763328552,0.18065983057022095,-0.9597790241241455
-1.4100557565689087,-0.02920384891331196,0.9330120086669922,0.057174332439899445,0.02333238162100315,-0.9776025414466858,0.2011965960264206,-0.41937944293022156,0.1412876695394516,-0.40979838371276855,0.1955319344997406,-0.11099375784397125,-0.29591691493988037,-0.43528810143470764,-0.20060661435127258,0.5340094566345215,0.2780289351940155,-0.06926889717578888,0.3165985345840454,0.03126705065369606,0.12246020138263702,0.07880408316850662,0.35912060737609863,0.12296892702579498,0.3989713490009308,-0.9135453701019287,-0.22427453100681305,-0.14105214178562164,0.12028177082538605,-0.7579100728034973
-1.4000041484832764,-0.046416521072387695,0.933720052242279,0.05864464119076729,0.026348039507865906,-0.9799900054931641,0.18837781250476837,-0.43022415041923523,0.12044089287519455,-0.3768543601036072,0.22940821945667267,-0.13318376243114471,-0.2641063332557678,-0.5148351192474365,-0.15957054495811462,0.5142583250999451,0.3880397379398346,-0.03608806058764458,0.328421026468277,0.03565776348114014,0.13843199610710144,0.04213735833764076,0.32851794362068176,0.157999187707901,0.2865039110183716,-0.9944438338279724,-0.21753065288066864,-0.15982089936733246,0.04978233203291893,-0.6750654578208923
-1.3808350563049316,-0.0847988948225975,0.938692569732666,0.06538061052560806,0.029643695801496506,-0.9878979325294495,0.13749343156814575,-0.4072142243385315,0.10256298631429672,-0.2809278666973114,0.22474241256713867,-0.14681139588356018,-0.15361106395721436,-0.6839699745178223,-0.07190342247486115,0.4945071339607239,0.6057538390159607,0.015640968456864357,0.2707172632217407,0.031743425875902176,0.1253945529460907,0.06153799220919609,0.16313274204730988,0.2610684037208557,0.08608391880989075,-1.0557712316513062,-0.15738922357559204,-0.22090840339660645,-0.06946256756782532,-0.5182392597198486
-1.3627550601959229,-0.118851438164711,0.9460127949714661,0.0726093202829361,0.03494325280189514,-0.9923049211502075,0.09401010721921921,-0.3769170343875885,0.09508566558361053,-0.1928422898054123,0.17394067347049713,-0.11949588358402252,-0.11683906614780426,-0.8180418610572815,-0.0163668692111969,0.4747559726238251,0.8305626511573792,-0.0614301860332489,0.1165248304605484,0.03226425498723984,0.10608426481485367,0.05804244801402092,0.01745907962322235,0.3021491467952728,-0.0014384330715984106,-1.1599950790405273,-0.13754381239414215,-0.27995094656944275,-0.05210093408823013,-0.42101573944091797
-1.3542639017105103,-0.1340164840221405,0.9505118131637573,0.07516757398843765,0.03966996446251869,-0.9937605261802673,0.07222326099872589,-0.359563410282135,0.0961197018623352,-0.14094239473342896,0.14232788980007172,-0.09830159693956375,-0.10922318696975708,-0.8527882099151611,0.023602746427059174,0.45500481128692627,0.9306598901748657,-0.11745966970920563,0.06458469480276108,0.03322221338748932,0.09944809973239899,0.04942270740866661,-0.03238145634531975,0.2804790139198303,0.04064969718456268,-1.2315157651901245,-0.11596285551786423,-0.30157485604286194,-0.03476562350988388,-0.42971330881118774
-1.338058352470398,-0.16232085227966309,0.9579979777336121,0.07847277075052261,0.05015159770846367,-0.9953559637069702,0.024362673982977867,-0.3288777470588684,0.10450879484415054,-0.04155714809894562,0.08992749452590942,-0.06657684594392776,-0.07923463732004166,-0.8897401690483093,0.13240721821784973,0.43525364995002747,1.1382702589035034,-0.1643335074186325,0.022738732397556305,0.05119785666465759,0.09647788852453232,0.03351471200585365,-0.09745053946971893,0.25923895835876465,0.10162283480167389,-1.4159691333770752,-0.07084586471319199,-0.34271004796028137,-0.07084200531244278,-0.4929840862751007
-1.3230663537979126,-0.18980716168880463,0.9632005095481873,0.08049149066209793,0.05793432891368866,-0.9948582649230957,-0.02053731493651867,-0.30658870935440063,0.10768600553274155,0.03861567750573158,0.052000001072883606,-0.04285931959748268,-0.049936193972826004,-0.8821885585784912,0.2566166818141937,0.41550248861312866,1.3166548013687134,-0.2084348052740097,0.0759185403585434,0.06827171891927719,0.09523048251867294,0.019092552363872528,-0.1554526686668396,0.25759249925613403,0.15881656110286713,-1.5590851306915283,-0.051767583936452866,-0.3706884980201721,-0.1108793169260025,-0.5359522104263306
